PUBLISHDATE,VERSION,ZONE,PNODEID,PNODENAME,PNODETYPE,PRICINGTYPE,H1,H2,H2DST,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
10-16-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,26.683854,24.525039,,24.112387,23.731869,24.417662,31.435604,38.0343,48.105116,36.431158,35.146314,53.994227,33.927987,33.197306,48.979886,44.088937,28.229277,29.02264,29.083632,32.034388,29.749573,30.812803,33.761737,26.493084,38.144058
10-17-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,36.551182,26.188147,,17.793627,19.292958,33.388915,30.870875,30.787004,22.721477,30.168301,30.94046,26.793774,29.153253,30.673416,29.230299,28.609099,28.100433,28.758388,27.223144,27.51064,28.035395,27.935024,27.180283,25.454505,23.869912
08-16-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,18.304609,20.39058,,14.345068,9.27569,11.569142,16.631068,19.425498,20.857543,23.559528,25.011958,26.217751,26.85338,55.783973,26.655735,27.558416,28.368031,29.837082,30.612813,29.346947,27.905807,28.600594,28.155054,25.288461,24.305646
08-17-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,23.985084,23.434506,,22.620284,16.958194,17.559394,22.540684,18.984876,18.556179,22.943217,24.519766,27.410403,28.79827,30.332492,33.378833,36.066388,42.774255,35.841158,36.432521,32.167735,35.054017,55.243145,34.689529,26.442669,26.199366
08-18-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,23.602448,21.036033,,20.47181,21.123395,23.06504,25.823041,25.772063,26.470686,26.969574,27.863782,30.887071,29.192048,57.303577,35.238804,39.033263,43.884789,41.609322,55.019916,45.29473,36.91867,41.417857,33.419575,28.478922,26.328315
08-19-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,24.630107,21.427322,,17.771588,17.433395,21.500314,24.557085,26.710004,26.440241,27.188982,22.849044,25.301687,30.954525,38.397223,30.325516,32.081323,62.597532,61.68568,33.806178,45.979158,39.544803,34.988581,34.802522,30.684566,27.119084
08-20-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,25.777559,23.912374,,21.804299,20.451796,21.28147,26.103693,27.62276,27.69196,28.064033,29.301085,29.484982,35.622539,35.983798,41.652864,46.534954,36.171663,45.252093,48.369146,34.594463,34.381115,42.899961,43.206257,28.37664,27.250507
08-21-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,25.737974,24.920952,,21.868166,20.073804,22.610611,26.574642,27.171975,27.913323,31.760968,52.576216,32.093768,33.068346,39.607384,42.909236,49.835044,30.556258,29.65162,31.665487,32.660834,33.678582,64.993341,36.280982,30.750137,30.368522
08-22-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,26.756211,25.915663,,25.135648,24.487648,25.142433,26.654538,31.009916,29.981219,33.663219,33.418642,35.641116,32.178211,38.535189,52.561753,86.754822,40.44467,88.12488,43.337736,42.174951,35.157617,44.077899,44.887411,34.929351,29.784936
01-02-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.383499,21.757011,,21.161618,21.376892,22.921174,22.954938,23.697145,24.537959,25.074582,25.002256,25.889233,25.730448,25.230552,24.750966,24.624892,24.639752,25.623456,27.981116,26.5443,25.341412,25.707042,25.372212,24.563486,23.003485
01-03-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,25.212537,24.7039,,23.1031,23.173959,23.54959,23.921767,24.030345,24.55356,25.169708,26.439974,29.078553,28.876893,28.328671,27.743412,26.761708,26.187722,27.126745,31.023664,27.7783,27.468315,24.929355,24.689546,22.800805,18.604841
01-04-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,17.923402,17.970274,,12.967891,15.995929,14.755027,18.6035,17.38359,14.916818,14.895306,18.952906,21.429588,21.62184,22.078699,23.232033,22.742062,22.762611,24.156226,26.622478,25.841766,24.914907,25.029396,22.293766,19.866432,16.78098
01-05-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,6.772742,11.976713,,17.101335,18.866802,23.011736,25.012196,35.38051,27.034789,27.467974,27.542833,27.159841,27.479382,27.040048,27.040611,26.964596,26.321145,27.942627,40.271533,35.865872,35.419516,35.465723,30.550226,27.549337,26.696967
01-06-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,28.357813,28.573324,,27.84439,27.490642,27.862435,32.23229,34.883074,29.527817,29.172007,31.388807,34.044008,28.420681,30.223044,27.093919,27.783014,27.317726,27.149461,34.157175,30.514438,26.23432,27.052411,27.482054,26.821888,26.107799
01-07-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.626129,22.539995,,21.973653,23.833521,23.111665,22.626516,25.983256,30.825788,29.551286,27.058204,28.643331,29.575553,37.648844,33.878605,29.438086,28.685643,34.848328,168.938479,146.452668,69.921217,56.656001,77.302618,44.638775,27.742648
01-08-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,27.564134,30.860969,,34.566494,34.352876,51.13846,110.446639,104.597906,132.209183,136.396188,67.669345,84.398977,66.071367,44.89909,70.560698,33.513542,33.504717,31.620698,49.325595,38.46585,39.794295,40.337651,30.657783,27.658619,26.062133
09-06-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,26.445791,13.776554,,4.379938,22.139481,10.874636,13.71233,15.614263,9.21348,63.561967,27.246975,31.053621,145.444101,51.676312,51.292115,28.323036,23.203977,30.829282,26.870406,29.269457,28.277798,28.592849,29.968508,26.457515,25.226966
09-07-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,24.514478,24.754602,,23.281082,23.481174,21.474783,21.685747,22.987906,17.822111,24.903488,25.850286,26.398804,26.780908,28.43673,31.459226,30.786534,32.620266,53.92596,40.221927,32.025948,30.253797,42.431385,27.516702,23.434626,19.564301
09-08-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,16.389361,19.333162,,15.96495,17.244121,19.217968,22.215526,31.188051,27.183442,27.384597,47.551563,28.813042,33.337857,32.877531,34.660035,34.176702,33.12082,37.792109,38.837102,32.516763,43.671429,36.055368,34.250657,23.734003,23.704729
09-09-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.681882,23.177727,,20.281402,20.37539,21.069386,24.466199,33.11328,28.499146,28.446864,27.878538,28.194583,30.386969,35.737413,37.621102,38.550183,45.418865,53.428393,39.103517,34.439516,62.218408,49.783725,35.352835,27.643249,26.517353
09-10-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.286537,24.79753,,24.400671,24.074167,24.103768,26.342642,31.71971,30.78811,28.326628,28.764747,29.56331,31.967784,34.949251,35.770748,36.139222,39.130008,45.227594,56.014517,38.682922,55.132763,56.372706,33.365318,29.254942,27.025636
09-11-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,23.835412,23.917945,,23.99996,23.466759,24.41433,27.49399,33.126702,30.802953,29.15596,37.159101,28.248034,31.525664,33.442747,32.564926,31.112598,29.00113,30.030583,30.273872,28.501323,37.770421,41.159561,35.828301,26.840907,23.169085
09-12-2014,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.884113,24.079174,,23.289218,22.177485,22.77501,26.644685,31.276049,27.083678,27.822107,29.810211,29.4587,29.626922,29.815973,36.339545,30.565011,30.0987,30.248789,28.858538,27.057071,30.972997,30.680167,27.503826,25.436107,21.979647
09-17-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.140151,22.590596,,21.853453,20.935054,20.508609,21.671157,22.068299,22.071366,26.29215,24.890626,27.566685,28.83233,68.727269,30.394775,29.649412,28.212005,42.543807,27.531145,27.110256,65.905121,47.730274,26.798656,23.655855,22.338848
09-18-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.82941,20.838358,,19.482995,17.814491,17.464847,19.334299,20.212655,21.130684,22.081811,24.272922,20.394819,43.456927,36.227212,43.489678,31.72283,36.788221,66.430493,94.187135,63.984798,103.270265,25.069661,43.080657,31.632705,26.319627
09-19-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.848923,21.635929,,21.502092,20.985366,21.555411,29.867144,21.560442,26.909975,28.53288,35.173401,34.496066,35.019655,48.861979,41.414155,72.790013,69.306042,71.980265,69.408857,45.330808,33.385695,34.696139,26.416359,23.717099,22.106166
09-20-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.359714,20.8556,,19.38858,19.599759,21.490363,29.061183,45.238743,36.545312,26.155833,32.547401,35.174714,31.279768,33.649996,42.395499,49.693507,81.079722,82.333326,37.343196,31.869147,28.992332,28.52362,28.635112,24.67113,27.714676
09-21-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,24.685789,21.976645,,19.631908,17.863217,20.007225,23.428543,26.35451,29.588684,26.514226,24.86453,26.204543,25.763679,26.896125,26.138047,28.69701,29.314348,31.45392,27.330897,30.45597,28.641515,32.789068,26.928301,25.457773,25.375617
09-22-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.020825,21.860767,,18.606461,18.558562,19.814028,22.625686,28.41872,25.277154,34.883322,31.663697,30.408915,33.497848,33.818624,34.580969,59.067171,113.293683,62.548046,44.747629,32.202925,34.06559,66.560758,34.317074,59.784447,29.564289
09-23-2016,1,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,26.247082,21.206786,,20.633984,19.768563,21.230376,31.448867,29.415181,29.920474,26.898763,32.877041,40.568816,57.606679,34.668407,34.372439,59.685541,65.176727,40.672959,32.883415,26.37888,29.119754,33.016999,32.12652,27.495311,35.523274
09-10-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,30.742779,22.843916,,23.641127,21.757501,21.574168,20.773175,29.650379,32.175022,56.955592,39.772393,61.213974,44.887333,33.767214,38.070305,34.444731,23.485391,11.682746,26.563354,26.477591,34.082066,37.058688,28.096834,23.795663,22.216759
09-11-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.4995,21.383974,,21.356981,20.513989,19.467114,19.67747,20.093574,20.180063,18.486481,21.603086,22.023117,21.183801,20.508305,25.29573,25.28657,27.05722,48.56715,37.133044,26.517101,33.250272,26.854316,22.711353,20.271885,20.072226
09-12-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,15.147647,13.777973,,10.638402,6.457779,12.405943,18.196403,21.749234,20.426423,21.09784,24.331089,24.944389,25.708035,24.708248,34.175239,36.443951,79.528742,138.545897,118.448809,84.388193,26.805264,28.07959,23.821485,20.870376,18.045484
09-13-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,11.081514,12.898995,,12.247927,11.066624,14.014832,19.552492,23.108981,21.449322,21.618122,24.820641,25.457901,32.707932,28.481442,50.719056,46.25953,102.602257,116.042571,37.169376,31.029394,36.117068,41.522808,25.05856,24.115826,22.482611
09-14-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.553248,20.996374,,17.728002,17.548313,19.076817,21.520655,23.195426,23.159026,23.383144,24.009634,25.233219,39.612673,30.452243,29.841725,29.131901,31.741541,33.572626,30.746689,29.242793,36.182321,51.717272,24.25823,22.699411,21.348507
09-15-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.430374,19.56667,,18.997573,16.745084,18.119603,21.433159,23.608538,23.009708,23.749189,23.742597,24.39996,24.48116,33.698776,28.730213,42.098926,44.273876,57.925449,51.786616,51.932323,29.77605,29.545146,24.2263,22.694284,20.10338
09-16-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,18.621247,18.911188,,18.259528,16.798535,16.810298,19.895262,23.62067,23.696211,23.262285,24.080093,25.3203,34.335546,45.586778,51.133609,62.299209,227.94329,162.807518,91.638709,84.293422,85.539582,45.302154,28.407115,24.527974,23.447781
02-10-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,24.135768,24.406248,,24.66529,30.439253,37.027137,37.431836,35.154036,31.795844,29.721208,29.312025,39.879268,35.712222,29.400041,25.29735,24.522584,24.199369,25.050584,28.56823,27.466928,24.664583,24.114302,21.824287,22.75913,18.916674
02-11-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,23.690109,22.084864,,21.907871,21.923944,20.641206,19.371723,22.073707,22.692878,21.233607,23.887946,26.128151,24.513692,22.940818,21.986373,21.077306,21.356181,21.198047,22.633114,23.391648,21.475529,22.411766,21.849544,21.821588,20.648388
02-12-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,23.095817,27.097828,,19.57925,28.842512,22.811475,27.519409,27.550001,40.222642,30.910445,35.959534,29.144788,19.047025,19.73222,20.189707,19.558056,18.769582,20.536878,21.342315,27.685902,25.50381,24.417218,22.063159,21.575351,20.33381
02-13-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,19.768655,19.982285,,20.301114,20.453885,21.467744,34.552997,52.255865,37.17652,49.119505,31.522094,41.399074,47.956927,34.920428,32.83199,26.658044,26.129281,24.450541,25.123697,62.467055,29.661509,38.515726,35.078821,27.821806,27.973199
02-14-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,33.376382,33.862874,,23.763541,26.977623,24.848403,27.207598,46.409236,37.04678,29.688198,29.649309,26.086316,24.601767,24.499311,26.432848,27.246183,30.11792,26.737481,26.966038,31.509796,27.755545,27.122429,24.563847,24.380254,25.019609
02-15-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.036619,21.555469,,20.847058,20.377618,20.794625,20.795885,28.560679,29.135439,29.278527,29.693961,29.11682,23.217723,24.00159,23.402967,22.693753,22.400805,23.164493,25.068333,53.686987,30.748568,30.423677,27.815056,25.400421,23.78074
02-16-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,31.131414,26.845419,,23.07929,24.068445,22.459262,24.123168,28.410859,50.49647,48.903953,30.802511,30.141001,25.983837,25.981409,24.987442,22.838064,22.512434,20.054955,24.628954,30.143016,26.650997,27.564975,30.559183,25.865163,22.169959
06-10-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,19.553961,17.098832,,12.39455,15.098032,4.921433,-7.810523,-11.294078,-1.368038,3.13491,20.367885,21.752049,24.981591,27.459251,29.061562,36.991623,30.41063,33.755534,41.250276,38.177075,28.235013,27.081087,26.606524,24.316062,20.265129
06-11-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,19.28104,14.82458,,11.664165,-0.438178,-10.096727,-12.813142,-35.6807,8.968949,18.448166,20.19104,23.164924,24.696821,27.018658,27.944689,29.006925,35.768763,37.329881,44.123686,41.845922,33.662053,31.478186,31.305075,25.93716,22.342804
06-12-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.839544,18.697442,,17.950966,16.508343,16.101751,16.005203,18.917899,22.419129,26.149251,29.672896,32.386009,40.129506,50.804964,67.273471,50.546546,62.922797,62.699633,93.744453,45.651404,50.115415,52.401651,72.950984,47.224912,37.441431
06-13-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,28.193075,22.012391,,20.855189,19.28667,20.072878,19.223511,23.351742,27.593861,30.775653,37.911479,38.005288,50.25979,39.098089,34.054392,36.786578,38.312057,34.972175,35.103316,34.056393,32.072273,29.388407,28.537742,26.194456,24.67076
06-14-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.876759,21.164759,,20.121514,19.958892,19.670433,21.654908,23.774108,25.226508,26.304478,29.326998,34.027165,37.273771,57.157281,52.01755,41.19131,46.057521,40.132457,40.790234,30.348969,31.177323,29.700315,27.151189,24.729114,25.156424
06-15-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,18.594877,19.513973,,17.941232,17.220817,18.461543,19.900536,21.075796,22.983085,24.092537,25.145189,28.426242,40.51306,48.257803,36.300868,34.282274,42.645001,73.910175,37.756127,35.618527,43.90846,34.985757,32.143843,26.120329,23.46664
06-16-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.217384,19.959736,,19.237884,18.567336,18.556388,19.39987,21.47984,22.670848,23.815337,25.854241,26.613041,39.148081,29.786597,45.202392,51.499253,44.763015,58.52352,42.183548,38.596703,44.260362,30.609115,29.580996,26.046729,24.109855
06-24-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.032759,22.176225,,19.69227,19.464329,18.916773,19.200833,19.23464,21.118625,23.960656,24.453279,27.154628,27.441251,25.672524,25.279844,25.45525,25.375447,25.976053,26.263804,30.865235,26.290777,16.121472,24.032256,22.138981,17.628521
06-25-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,18.664491,19.311558,,17.697365,16.444758,14.151617,12.927083,12.369987,14.066713,17.897277,19.296107,20.247751,20.448537,21.456774,21.739381,22.224937,22.099322,23.330923,23.272435,22.130405,22.234034,19.645055,21.651973,18.865084,19.079543
06-26-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,17.255587,15.69375,,15.870876,14.637231,16.441157,15.991261,14.670831,20.170284,19.858032,21.546713,21.025232,22.039632,23.131144,24.451886,25.51205,25.608672,31.38488,25.783531,25.106715,23.475707,22.37227,22.10344,20.447899,19.975454
06-27-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,17.38138,17.996846,,18.037942,17.724891,18.861809,19.506254,18.899425,19.472728,22.514129,24.024439,26.631458,27.739791,26.084397,28.056914,35.706496,26.880841,27.496981,27.316877,24.627758,23.145235,22.510774,22.157692,18.875484,15.405928
06-28-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,12.214298,-37.743553,,-22.809956,-15.215785,-23.721743,-16.675195,-17.999642,4.380224,16.847543,11.622637,19.605499,21.554271,23.358005,23.495783,23.916346,24.25608,28.197369,26.852926,25.648435,24.524818,23.388892,23.146655,19.421899,18.028254
06-29-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,16.112684,16.151498,,15.988505,14.766401,12.901572,17.02141,19.347425,18.094773,20.810212,21.946198,26.25177,26.512511,30.347621,30.416021,37.464823,47.793172,29.130382,61.536013,36.812099,44.49512,36.486748,28.553606,23.925295,23.061974
06-30-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.988255,19.069025,,18.696655,17.861099,18.167381,19.085973,19.400742,21.969322,23.841204,26.730435,29.898585,32.270324,44.709054,47.577502,40.020338,32.144142,41.023512,40.444289,29.122434,27.702958,29.392612,28.403279,24.629278,21.922818
03-25-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.764358,23.364447,,22.451114,13.667545,6.960081,20.983855,22.054685,22.177559,25.804107,27.481722,26.807085,27.67467,24.63304,27.711884,23.621365,25.124091,29.506032,30.212018,30.030595,42.778818,42.395632,26.780268,24.08172,20.802401
03-26-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.369868,20.816446,,20.594357,19.787335,19.562416,20.43692,19.537009,20.703616,23.173468,27.460817,26.054861,25.190639,24.247824,23.826727,22.060668,23.480016,24.104891,26.110343,24.984654,33.870254,44.926892,26.563424,21.802402,20.528194
03-27-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.348668,20.382505,,22.179883,21.726357,22.333276,22.572787,64.970272,31.444239,47.668136,56.990195,32.552505,60.933276,28.453349,50.946624,45.324802,26.415009,26.976298,28.309558,23.481409,27.792077,75.984673,31.542758,26.310698,21.905942
03-28-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.661112,21.745646,,21.453439,20.205839,21.508358,22.402758,26.474358,34.08024,34.093054,34.102432,49.900848,67.614746,34.046225,51.26928,28.4019,31.211989,29.056315,29.927293,23.704966,26.112078,27.846433,34.245855,25.892284,23.093202
03-29-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.700566,22.357529,,22.456521,22.203543,22.127603,22.64387,30.731458,25.058685,29.9799,32.668597,30.058241,29.660922,27.695263,28.025515,25.023055,23.837781,23.759219,23.729426,23.076019,23.81999,31.897297,30.530554,22.419382,17.443454
03-30-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,14.880978,13.777793,,14.754104,13.986475,11.092917,9.574561,19.022865,25.156138,26.29334,27.107487,43.270573,30.557993,29.054731,30.995857,30.476033,29.51227,30.8451,35.87676,25.482285,25.085396,29.378374,33.739426,24.022284,22.876862
03-31-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.494195,22.01541,,21.26981,21.425499,22.190596,20.576908,25.658643,33.340316,28.570493,46.12774,34.443368,50.910156,36.739977,56.002634,27.85522,28.331338,27.623872,29.26282,26.387797,32.128331,30.858419,32.018952,28.577514,24.913514
08-13-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,25.043131,23.341776,,24.579047,21.891413,21.595086,21.540508,21.740493,22.460938,26.103872,29.77928,29.835058,37.16961,25.710542,20.251816,30.602295,31.994253,30.021675,41.940979,35.319805,29.830067,32.920186,50.240958,26.142023,24.029308
